,mu,sigma,gamma
0,-0.08663514403038573,0.09398872085556897,0.006063309921167563
1,0.08269008599166622,0.10953464056289518,0.005275836025234773
2,-0.10646392271425277,0.10163363358931958,0.006856480070564713
3,-0.07004342634492944,0.10289187738877259,0.005003918771047448
4,0.048235188318528556,0.10499532662058696,0.004413469946520458
5,0.05864338653777456,0.11045341492702529,0.004571722470631626
6,0.036897832713583024,0.09326482322326551,0.00429542720516927
7,-0.005879850443229022,0.09557554055313136,0.00398090395454828
8,-0.06891271458355429,0.09397934918849246,0.0051924003910077034
9,-0.18072806791120408,0.11339384793582628,0.013994849209738914
10,0.07096516768502423,0.10253547455209236,0.005042874910688645
11,0.028290913292021783,0.0994280321632508,0.004136813036298336
12,-0.1542095000796465,0.09261641334838447,0.015697361900758947
13,0.018254772310736113,0.11310813161673589,0.004025109421395462
14,-0.019519419300587242,0.10314916148240705,0.004044827140264425
15,0.06595900694981942,0.0947162323534007,0.005057967815211586
16,0.09105794875317204,0.10384303122312967,0.005824586571683518
17,-0.02196097388988201,0.10192268576397231,0.004066273149085747
18,0.10397111313649186,0.08883657057058762,0.007849668160513624
19,0.05472943354337337,0.09907556807420456,0.004625125606121554
20,-0.06330183877719538,0.09176101061818144,0.005035299797197884
21,0.0371078174875226,0.09904177027355096,0.004260994910145866
22,-0.04134379165633319,0.09677225485225713,0.0043513524505540135
23,0.10191051653713626,0.10416948385583007,0.006395286157521052
24,-0.0363803544580299,0.10138705031400819,0.0042363976959019075
25,0.10627885290343941,0.09855546799210727,0.007083441147187652
26,0.013468315721336286,0.10324545058123996,0.0040071570336111095
27,0.08699878817796146,0.11055365715202257,0.005406865304391935
28,-0.05665043612460377,0.09592572584354746,0.004726651711984488
29,-0.05362618771696239,0.0976923763474444,0.004616354020271066
30,0.05878607746399482,0.0938905372582153,0.00482948497887923
31,-0.04437188940915106,0.09355408552677785,0.004444253567592517
32,-0.007297624861322028,0.09910275506606843,0.003984126504911238
33,0.023782977321252903,0.0955616654445133,0.004097854561753464
34,0.08467569894808624,0.10239938483958662,0.005583357621008768
35,0.07150650198494944,0.11139515152637748,0.004877516659116542
36,0.010046412086314644,0.12158150346037017,0.003986675441427546
37,0.010967757991310329,0.09694766011016749,0.00399879943366518
38,-0.04114874957295623,0.11077075943773194,0.004255803311610586
39,0.0959123859555779,0.09621468328305054,0.006513058106366018
40,-0.1360687679581064,0.10102984759822717,0.009780389442855595
41,-0.016346615836025338,0.1016290581082507,0.004024873778309521
42,-0.06180073318863023,0.10217291601384414,0.004766911338643731
43,0.056174450425852555,0.0962913962679432,0.00470684841023992
44,-0.09034824348923713,0.10231658441901492,0.005856028744429893
45,-0.16493379073372746,0.10540818805701889,0.013378473122101182
46,0.11225346797666012,0.10367619866284702,0.007116343099691281
47,0.15204566485747864,0.09983501696648654,0.012556073774423212
48,-0.01700068828069578,0.09817648310640142,0.004033158012536076
49,0.00481092258979768,0.09463566407187773,0.003978530225366739
50,-0.024829251134465314,0.09333249710998491,0.004115930938985805
51,0.044527282731785155,0.10465836654172422,0.004347983493183766
52,-0.13644120031526705,0.10885236948897435,0.00867167160363707
53,-0.0591076225739655,0.10018427063920375,0.004724982837697822
54,-0.13986488890179877,0.09877391848864867,0.010750652872244146
55,-0.010380932679905674,0.10338537369150501,0.003993345336540735
56,0.057065733369744125,0.10266456037234054,0.004633866149280971
57,-0.06382383098651973,0.10799325431665575,0.004727638847943125
58,-0.07193463106261044,0.09880940296725867,0.005172485836268388
59,0.11399402649951086,0.1137748482811488,0.00654488212289177
60,-0.012410520592705006,0.10122569831747005,0.004003215637279208
61,0.2169070221508365,0.10330227456100557,0.034850440912043985
62,0.017739465238189832,0.09578398491438271,0.004041847057525134
63,-0.05627742557190641,0.1019112470235177,0.004624621197114086
64,-0.05256366104916838,0.11274705650652056,0.004427200539466369
65,0.038770085854583955,0.09311383107708783,0.004331602454003814
66,-0.06387823283737061,0.1053556987093092,0.004771007141686107
67,0.016161354249265084,0.09073967014880141,0.004036698943853357
68,0.23360393782053473,0.09520282476825616,0.07477686578967127
69,-0.017176354246986835,0.09787851162272249,0.004034784522936837
70,-0.04940482353193699,0.10179748389995355,0.0044676297013071815
71,0.00833875419304773,0.09633563637918595,0.003988253520059403
72,0.029030584002331314,0.0992224499001011,0.004146384384885226
73,0.09789002506957271,0.10617790599413131,0.006063836144737353
74,0.04802887236051315,0.10332792944931422,0.0044245043039757076
75,-0.019116982960475083,0.1053900129726699,0.004038955701207131
76,0.050890666932861,0.09841181206169802,0.004539103621028893
77,-0.07244146672789695,0.10469733367910829,0.00504216162993468
78,-0.001800521826252603,0.10542380484936495,0.003973905972824251
79,-0.07279013498652909,0.09788183052883413,0.005232045863588585
80,-0.08672832138798718,0.11078382092896376,0.005389685891033139
81,-0.09673773797665594,0.09946881354149928,0.006359857140859302
82,0.03895430759766879,0.08961049824352002,0.004365409250401218
83,0.05892252682522856,0.10663401041836836,0.004625425384382184
84,0.012833971708779398,0.11769012559986033,0.003996788790153102
85,0.023493609109203815,0.0894527034108675,0.004112286247522367
86,-0.05774059863476867,0.09923673332633885,0.0047026235878329155
87,-0.003926164397628127,0.1011404928170038,0.003976348778508252
88,-0.03542551844541607,0.10617472439124977,0.004199743215418257
89,0.07274587210979439,0.10145041820444227,0.005131864356753823
90,10.092825583536326,0.09495098737600795,1.0
91,9.974268907880813,0.10796087743910672,1.0
92,9.723889818250973,0.10369966380899191,1.0
93,9.991445434235041,0.10174400521470968,1.0
94,9.965656368706002,0.09436098936693763,1.0
95,10.099573406605064,0.1027284589016893,1.0
96,9.874065746941348,0.09360258052247791,1.0
97,9.86030440747632,0.10961976803119784,1.0
98,9.623226021581493,0.1007168001374296,1.0
99,9.83085620520312,0.10084251164843558,1.0
100,9.730204885039184,0.09906428406854571,1.0
101,10.125902679718035,0.1005664609240628,1.0
102,10.026405577204743,0.10561110792442947,1.0
103,9.891640320739914,0.10116759241498176,1.0
104,10.082045632558161,0.10459346850473963,1.0
105,10.125578207328099,0.09263486925964609,1.0
106,10.32142087454977,0.11466760808255114,1.0
107,9.803564594787542,0.09881630589422236,1.0
108,10.013509595391774,0.08747952744169708,1.0
109,9.900446358110896,0.10048502805802033,1.0
110,-0.018491201692504088,0.10263591841957762,0.0040380903415661905
111,-0.08725383237051385,0.09198203864911143,0.006216466787373063
112,0.09794841387163195,0.10354901821476165,0.0062003283499040655
113,-0.014867818392468217,0.09591044671075867,0.004021233066041309
114,0.09385868235930037,0.08977238527093302,0.0068427903594245115
115,0.17144765757966937,0.10969509586770963,0.013340514032341742
116,0.058311819215132565,0.10109424309139954,0.004688948780656174
117,-0.04595837218483981,0.0909703399407662,0.004511754370598544
118,-0.023140240025149365,0.09261488613612648,0.004098870765166641
119,0.05193734544553907,0.09564452600218079,0.004601596499798565
120,-0.15086254802674812,0.1062011277141576,0.010817631472886087
121,0.038931609757570616,0.09616092816925251,0.004311233497561299
122,-0.023077655100688793,0.10153157242972576,0.004076891478897268
123,0.019505087960147816,0.11349473295673163,0.004032101808344634
124,-0.10877797474155232,0.09573914548099768,0.007548282300919497
125,0.07602682708903646,0.0947822594419489,0.0054725849899401515
126,-0.10525097195371785,0.0941390448274,0.0073966890037047
127,0.010988569872776313,0.0896376256465824,0.004003290627603987
128,0.0056291387869617055,0.0917126714365083,0.003980893679951249
129,-0.06362670341937819,0.10560584294099837,0.004760060949575634
130,-0.137077190542876,0.09502411320388313,0.011162126801387149
131,0.01457901478445633,0.10145629584061105,0.004014426773959311
132,-0.09610306866493434,0.10432417761264372,0.006059775062013756
133,-0.07992839325026345,0.11751390508885401,0.0050015280000063386
134,-0.03437228022333913,0.09890564947135187,0.00421962279330667
135,-0.1146604999952038,0.09877571014723673,0.007762827474649247
136,-0.012968085449555211,0.10593303988878905,0.0040030824150750315
137,0.05735850878240701,0.09561177299822865,0.004752889379603964
138,0.019120979642656775,0.09830475272974908,0.004048944187255987
139,-0.043899214800021596,0.10186865593403993,0.0043581976805434925
140,0.015625996209128336,0.09879083487269644,0.0040231904490133944
141,-0.07475360048914888,0.10269132948874335,0.005172132602434674
142,-0.004897724700592348,0.10975229963457421,0.003977228875135732
143,-0.06383914549752859,0.08925469576566356,0.005125487500695446
144,0.058227194590992154,0.10470122875529553,0.004634548925691289
145,0.0480668925484254,0.09789103319082183,0.0044800731985479405
146,-0.04664350134238131,0.10479993120872498,0.004385095160509393
147,-0.07437121634942315,0.11150439855583934,0.004957740138877897
148,-0.06532659761255255,0.09049262797609456,0.00514989566079461
149,-0.09483857568202739,0.1015269944474,0.006132517054464596
150,-0.056253987065211765,0.09339473956218987,0.004759789830371205
151,-0.0067213062180024605,0.09806740912364503,0.003982695179860663
152,-0.0351609375386606,0.09636935067160504,0.004245661300598598
153,-0.06086011134605738,0.09893154779837456,0.004796891425908379
154,-0.035084873903798275,0.10193868151555836,0.004214729336737892
155,0.08442726089350482,0.09929618239636163,0.005693154043200397
156,-0.001845812129133956,0.09577815250658696,0.003974141175779216
157,0.01229457725416212,0.1083872036702823,0.003998835520164036
158,0.11165969696777366,0.09776808062584046,0.007598608983404182
159,0.06413054592727747,0.09693016791370102,0.004940527586110685
160,0.025929503972377744,0.09448217234413538,0.004125245942506025
161,-0.0227513334369263,0.0971450924710433,0.004083400893106843
162,-0.05250277608919616,0.09319630457026211,0.004653424432893347
163,-0.10069540001387448,0.107974305834897,0.006123490842728506
164,0.054273192607387895,0.09758097636856317,0.00463481291145386
165,-0.03469041690094746,0.09121868367268757,0.004270096370653986
166,-0.08653603573770961,0.09914448139692127,0.005804263837532825
167,0.040340017255079665,0.09925530807666387,0.004313931760040932
168,-0.040045507749633905,0.1025791849691367,0.004286538103920862
169,0.04275150253664328,0.09658290655196733,0.004380490143606317
170,-0.03557482819539738,0.09314845959460272,0.00427269899167851
171,-0.08386320421496925,0.10041013560058175,0.005621793718982918
172,-0.06140585342376784,0.11241600720365606,0.004609330710896663
173,0.04892676769790536,0.1049105547101108,0.004427652713474607
174,-0.07063129092619952,0.11042308232318025,0.004870474818712319
175,-0.1315128074987715,0.11556249868671711,0.007562130078237762
176,0.08111086627970908,0.10346001301160894,0.00539464057522046
177,-0.027331809526537423,0.09631546196363246,0.004135946835029804
178,0.03657772263094687,0.10744976612500694,0.004209267512751513
179,0.038795583265472056,0.10378070298236747,0.004259601773763351
180,0.02314240177280199,0.08855660369759971,0.004110887324798106
181,-0.047994745474625546,0.09725459529214774,0.004485508359766957
182,-0.022247562911682055,0.0934847744762819,0.004087061961540879
183,0.1033333848057709,0.10046317480802287,0.006723898050868026
184,-0.007077233311180354,0.11028523822784754,0.003981437491801488
185,0.016891964948855236,0.1077285846137098,0.0040222439806377585
186,-0.1636198239955888,0.0935101452768858,0.01809443446551224
187,-0.017433858221384553,0.09578882324560359,0.004039485443722214
188,0.13035318831980405,0.09883653281436812,0.009426711655303724
189,0.09968681559099413,0.09464489591806007,0.006898068791990944
190,-0.026618190618727496,0.11214594293314188,0.004086274258194824
191,-0.050799201527698006,0.09483360829324416,0.004583467539877279
192,0.033977895772295215,0.09817941756853243,0.004217523605318386
193,-0.08439055274733313,0.09334110908403137,0.005967007998430316
194,0.1286882124454237,0.09545648446532151,0.009798361439851576
195,0.0015151165434720674,0.10026352373805832,0.00397382529030425
196,0.09454100485134877,0.106995852673045,0.005858763072225268
197,0.011105379462041987,0.10762875736086697,0.003994426346598954
198,-0.0010661083606500756,0.09287738409988991,0.003973684986113114
199,-0.027280887973079114,0.1207178767477333,0.004075459701940541
