,mu,sigma,gamma
0,-0.016586898576602095,0.09398291137883036,0.004035521713318951
1,0.04043866020328615,0.1095280104838047,0.004252263134489687
2,0.08033169874873994,0.10162866328645474,0.005422045086951851
3,0.0629800357327796,0.10289084855328987,0.004787843689073468
4,0.08770830738841462,0.10500130295896214,0.005622107472985693
5,-0.04587260085625465,0.11045173937497521,0.004329498427057523
6,-0.15494547103249465,0.09328240149937939,0.015594812329187115
7,9.851502965915337,0.09644346121248706,1.0
8,0.06434846949435766,0.09397879602280097,0.005017589357351953
9,0.0521190482708341,0.11335274984281904,0.004414125170766041
10,9.909721888132577,0.1036025258770567,1.0
11,-0.012446183046210054,0.09942743002160802,0.0040045018710858655
12,0.022640178431469697,0.09259865340612643,0.004093472102511456
13,-0.0851032316042164,0.11311776338655759,0.005265524541534477
14,10.16645545250393,0.10424131239548791,1.0
15,0.12041443883440997,0.09472450772836168,0.008868054064683302
16,0.18699405299699162,0.10387109062795492,0.01975021578894246
17,10.135176862305926,0.10297604108851192,1.0
18,-0.04051813357163543,0.08883031704014985,0.0044070780955319
19,0.10931530308157858,0.09908399478182835,0.007276886241398864
20,-0.1206757190966959,0.09176888336261059,0.00937993643605214
21,-0.05774809757911558,0.09904357395311245,0.004705926572791293
22,-0.05381483589220487,0.09677327456670298,0.004634583180119192
23,-0.04465780248708292,0.10416028009541954,0.004354072578958812
24,0.07007717145063416,0.10139069932258757,0.005039627462173787
25,0.12148382425627928,0.09855863544973559,0.008453028739572164
26,-0.04008172334168192,0.10324699048084282,0.004282918500968477
27,0.1225832486811455,0.11056336046701612,0.007319678298472118
28,-0.17933830448926394,0.09595001008129542,0.02235299012082087
29,-0.0927308695495307,0.09769758547917938,0.006219573853112341
30,0.0692523976056199,0.0938916121491346,0.005208770580377828
31,-0.04771343073998109,0.09355433003892087,0.00452269332933902
32,0.004721515444633656,0.09910280202816514,0.003977874443628256
33,0.07194118613878853,0.0955656042958518,0.0052678043450104664
34,-0.019205666021052736,0.10239224437187903,0.00404356934172501
35,-0.07516460798664339,0.11139585854849565,0.0049835208450972205
36,-0.07199231524840362,0.12159031698199946,0.004730334697316095
37,0.012305822378132478,0.09694768519010181,0.004005402119134588
38,0.10888532034034147,0.11078411422973584,0.0064232737119278285
39,0.15481074591356653,0.09622723384041111,0.014336422049031145
40,0.059352515276685315,0.10101504535971265,0.004718253521820364
41,-0.05292485494009443,0.10163161798014314,0.004547581912805864
42,0.03725820195615173,0.10217038114698093,0.004245307719384955
43,-0.17138600731010037,0.09631365246041905,0.019047555724045498
44,-0.09768814398797186,0.10231798534314865,0.006252322368145467
45,-0.02445986911960078,0.10537854878185686,0.004081349894156474
46,-0.08317902418027207,0.1036701631645074,0.005473306327712997
47,-0.1346459995683498,0.09983033268096184,0.009805786784056733
48,0.02804120488147427,0.0981769627589094,0.004138094202718504
49,0.05338556972628246,0.09463802527422448,0.004655352587857025
50,0.015377426808641813,0.09333217263709667,0.004027494440029937
51,-0.09846233233590115,0.10466690891734903,0.00617017677187837
52,0.05078417510804985,0.10883265537626789,0.004428126154083357
53,0.07940506699840734,0.1001869856377018,0.005431159335248544
54,0.00020064257877313725,0.09875578851242295,0.003973393104189369
55,0.04387445259399086,0.1033874315427713,0.004346005541293391
56,-0.060854463634356516,0.10266505652548026,0.004732613636536632
57,0.10921513383018505,0.1080027233228173,0.006606384079581449
58,-0.04210040439642103,0.09880620133776967,0.004349230524585113
59,9.86533405323516,0.11522262750307245,1.0
60,-0.014188360289222931,0.10122577163372919,0.004012423697334048
61,-0.08716271499999749,0.1032618772526693,0.005663552532258677
62,-0.11884550127801215,0.09579568091284156,0.00853667691866455
63,0.09050442740626437,0.1019163818907316,0.005881872569072962
64,0.013465472580050337,0.11274342008941653,0.004001574401458347
