,mu,sigma,gamma
0,-0.03067483550752683,0.05929429203227397,0.00027034412029862187
1,-0.042599626909298444,0.07240058301173218,0.0003432959755093984
2,-0.05667713287808503,0.11295456219012971,0.0005107513977198455
3,-0.04525979264620424,0.08376126747661071,0.00038651684123671364
4,0.023459079106285505,0.06292568297147504,0.00026902762213455706
5,-0.004774546155602104,0.0801740829616347,0.00032030679339591436
6,-0.15510672154626184,0.14188332047086752,0.0010268434105268978
7,0.01807404666566602,0.12453377350818316,0.0005017643589603034
8,-0.162835570717411,0.17103276486965402,0.0010708466134003167
9,-0.1455329608765176,0.14521877059957328,0.0009555170297709613
10,-0.024003087767684863,0.046549173051021284,0.0002120638584769501
11,0.005786583753764671,0.13173196959153452,0.000525687711609602
12,0.030635831403792706,0.11323701708788972,0.0004683266214190993
13,0.02113823057838374,0.10446811576486324,0.0004251791472426043
14,0.031159327240785004,0.08164764123354193,0.0003501991198027623
15,-0.04302141805573176,0.10454708658438336,0.00045369141590215434
16,0.005185248879506048,0.04926386878632011,0.00019758645411031186
17,-0.003298909737240456,0.09569413992751276,0.00038182948278923896
18,0.15639696815488394,0.11977842156257801,0.0011186817802763462
19,0.06871814603148634,0.11931725861705743,0.0005614609052888513
20,-0.17100818958322722,0.14220094229463207,0.0011663968624221219
21,-0.03686217106093913,0.06496506198205017,0.0003043432526919357
22,0.06264291342260808,0.15119773401975156,0.0006565895695208674
23,0.14733317996164388,0.11616126277066757,0.0010341718291212636
24,-0.05469779292151797,0.10681255824142202,0.00048553602618748985
25,-0.040387588768929526,0.09278016349868251,0.0004067366367366834
26,-0.07540086853867413,0.10895748694069307,0.0005518896829632741
27,0.08337047632485596,0.12037637485611864,0.0006098855971684567
28,-0.004092582672995221,0.05268241718508422,0.00021076234118364178
29,0.01889453449981655,0.05485899170842465,0.00023217411373257466
30,-0.0023326562938277584,0.041862055024542016,0.00016723667902478933
31,-0.054283290656826605,0.08499436602608387,0.00041559616807983505
32,0.008396195613726901,0.07046125725168917,0.0002830188995326904
33,-0.03704440573314776,0.09633786995815137,0.00041362853832370466
34,-0.024604964097141253,0.06675942593002114,0.0002849640877816314
35,0.08806512843253783,0.11186353602055069,0.0006078956826924039
36,0.1633658625334117,0.12286933176813382,0.0011840099098141025
37,0.003969661884678332,0.1397639514564089,0.0005573876678292789
38,-0.1475851568799778,0.12104112167418908,0.0010138129890235317
39,0.006442503078721906,0.0478977872467033,0.0001927831843997191
40,0.15427041750762055,0.13943822177628212,0.0010239149551221883
41,0.16762450986712535,0.13838598843134642,0.001147222144900044
42,-0.017223396684333744,0.06906394598747372,0.0002841433003212354
43,0.0012882986815027342,0.1173552886865616,0.00046794537736272326
44,-0.000541833187181051,0.03678452791439799,0.00014674327935810974
45,-0.036522455729197024,0.11111014068154247,0.0004676090113015518
46,0.012359394695464924,0.09174222183634627,0.00036918518782994356
47,-0.015543761391914462,0.05873653014636308,0.000242614774526229
48,-0.02725524123326053,0.07346506153865572,0.00031385869938408675
49,-0.17221179226835995,0.1585464952283728,0.001138040729986742
50,0.10677321844372306,0.11151548375902452,0.0007028967374910781
51,-0.10376338888673436,0.13293311723491577,0.0007184011053738741
