,mu,sigma,gamma
0,5.700634505774207,0.09439311770967926,1.0
1,-0.02035633681701873,0.11017295240019472,0.0005600346108919072
2,4.434700379077702,0.10214004435507845,1.0
3,9.32431789123123,0.10342401551939144,1.0
4,9.148764996970925,0.105563358912806,1.0
5,5.194352200615914,0.11111233677813276,1.0
6,9.408367055987881,0.09366489766256426,1.0
7,4.6986367356474075,0.09600707364245335,1.0
8,3.890247802549368,0.09438585289848714,1.0
9,5.279298341951766,0.11406529237444027,1.0
10,4.06987067960275,0.10306202886520185,1.0
11,4.446663016335119,0.09991265768371574,1.0
12,3.9235361646335347,0.09299097695729125,1.0
13,2.3064391544965335,0.11381952559473778,1.0
14,5.7544252443055015,0.10369019003787898,1.0
15,6.895438831022408,0.09513261087516328,1.0
16,3.290932411380145,0.10438622889816926,1.0
17,8.731015618759427,0.10244469603319552,1.0
18,6.555921358428284,0.08917617749573141,1.0
19,6.798644680191339,0.09955296933119825,1.0
20,1.6807244553041092,0.09214022153254094,1.0
21,1.3135621731452298,0.09952019011411778,1.0
22,0.051777571620284187,0.09721848693377821,0.0005598476694317465
23,3.2353774442226113,0.104715427092336,1.0
24,1.1214847710109523,0.1019000887513299,1.0
25,0.06357214562795872,0.09901763419350242,0.0006080322760177862
26,-0.155760074278693,0.1037881810895205,0.0015976926420874192
27,0.04329898156099062,0.11120884418365681,0.000599468992401898
28,-0.06858746621174587,0.09635921249851533,0.000620311945502592
29,0.012156534339400579,0.0981503217089445,0.0004942858001442205
30,0.03786384808461198,0.09429693670252151,0.000510807216733578
31,3.199315846238286,0.0939574170663553,1.0
32,-0.021523463427390033,0.09958342806099484,0.0005094243137202335
33,-0.018287430637112866,0.09599252830518075,0.0004885131830875482
34,-0.04600913348753483,0.10292153943832531,0.0005683598504542409
35,-1.4748053274882285,0.11206854300525938,1.0
36,0.016312104290981972,0.12246330838508832,0.000617391227477989
37,-0.008053519433405074,0.0973977700073314,0.0004884178316881082
38,-0.004161411247310439,0.11143762127941516,0.0005572660218881865
39,0.013856499355140824,0.0966468024761946,0.00048798797892823237
40,-1.931981963352892,0.10152023344259331,1.0
41,-1.4220973199494096,0.10214678172459543,1.0
42,1.6431602587850551,0.10269517222226997,1.0
43,-2.7086922095212387,0.09672980888205286,1.0
44,-0.023613624374831783,0.10283647741716727,0.0005276396829455069
45,-1.9583838517418017,0.10595476623823427,1.0
46,-0.010933086803180642,0.10421215101994731,0.0005236618197498755
47,-0.9373231767114572,0.1003039844888049,0.9999999999999998
48,-0.048943183752410566,0.09864364874103884,0.000557510995992615
49,-0.05209455862368058,0.09505466545860085,0.0005519825654017591
50,-1.776099143606541,0.09373405708153612,1.0
51,-0.04767722924726981,0.10522140554019975,0.0005826447955721543
52,-0.04563627656544192,0.10946430479305738,0.0005966583721816876
53,-1.34092769754527,0.1006772256922346,1.0
54,-0.07493639256292557,0.09923147344051378,0.0006594278383621259
55,0.004987416481704675,0.10393041773422584,0.000519980253932922
56,0.029737173730267415,0.10319501647087459,0.0005375599306403781
57,2.7411692325581227,0.10860869936040449,1.0
