,mu,sigma,gamma
0,1.640537095084772,0.09439311770967926,1.0
1,-0.09542528917578137,0.11017295240019472,0.0008009415864039895
2,0.8823969415206824,0.10214004435507845,0.9999999999998783
3,0.10964756754214941,0.10342401551939144,0.0009062852001925217
4,-0.08027100986661183,0.105563358912806,0.0007042640536267426
5,-0.027613545260537626,0.11111233677813276,0.0005726574454257363
6,1.692404276027807,0.09366489766256426,1.0
7,-2.1118427272115916,0.09600707364245335,1.0
8,1.8976276760793567,0.09438585289848714,1.0
9,-0.004362151173139174,0.11406529237444027,0.0005704181016732141
10,-0.05571032183165821,0.10306202886520185,0.000596017865650206
11,-0.08727972769959054,0.09991265768371574,0.0007311047085158064
12,-0.8461393981867441,0.09299097695729125,0.9999999999999978
13,-0.023396968325495565,0.11381952559473778,0.0005809117100116906
14,0.13472758078224242,0.10369019003787898,0.0012044364459984642
15,-0.04728434412195668,0.09513261087516328,0.000537911545107203
16,-2.6400704371750723,0.10438622889816926,1.0
17,0.03186734819623034,0.10244469603319552,0.0005373262444525327
18,-1.4195309309839161,0.08917617749573141,1.0
19,-0.07440263280646309,0.09955296933119825,0.0006576999248897637
20,0.0799088165545858,0.09214022153254094,0.0006705792723903815
21,-0.04151146045916993,0.09952019011411778,0.000542532850306085
22,-1.2686085594612666,0.09721848693377821,1.0
23,0.03314290671388969,0.104715427092336,0.0005501668548448273
24,0.025275422019677578,0.1019000887513299,0.0005251414563078036
25,-0.06475721340698772,0.09901763419350242,0.0006127633501281523
26,0.08195450959282274,0.1037881810895205,0.0007082811636807993
27,-0.1142866820456203,0.11120884418365681,0.000941961687473211
28,-2.3430906933889224,0.09635921249851533,1.0
29,-0.09385610202730918,0.0981503217089445,0.000774617090605863
30,2.0892059589210716,0.09429693670252151,1.0
31,0.02583135496279607,0.0939574170663553,0.0004876432169887211
32,0.09530884994650358,0.09958342806099484,0.0007865399345443609
33,-2.2048473316305714,0.09599252830518075,1.0
34,0.011593840245425435,0.10292153943832531,0.0005176150517981894
35,-0.07356079448161947,0.11206854300525938,0.0006945599128291141
36,3.7788217558287447,0.12246330838508832,1.0
37,-0.2586093222320846,0.0973977700073314,0.016266303571287916
38,-0.11790396368721752,0.11143762127941516,0.0009742211261965304
39,-0.027469026630055644,0.0966468024761946,0.0005028986838374725
40,0.0025801795386138234,0.10152023344259331,0.0005075074399836475
41,0.013436944652437612,0.10214678172459543,0.000514906737246959
42,0.03304545025008478,0.10269517222226997,0.000540467340171343
43,-0.048515804352978635,0.09672980888205286,0.0005481738213112051
44,0.1021066197154696,0.10283647741716727,0.0008410613001306867
45,-0.6057205353118673,0.10595476623823427,0.9998489502907534
46,0.06975013735398858,0.10421215101994731,0.0006514510739960886
47,3.145746134982671,0.1003039844888049,1.0
48,2.2295557065726994,0.09864364874103884,1.0
49,-0.6240940319917697,0.09505466545860085,0.999999082990165
50,0.06806529901585531,0.09373405708153612,0.0006096828938492501
51,0.05329767635246379,0.10522140554019975,0.0005977618666670034
52,3.0110116429536613,0.10946430479305738,1.0
53,-0.0016630095016266014,0.1006772256922346,0.0005032014688777571
54,0.10083580136982345,0.09923147344051378,0.0008307760411164455
55,2.3146858416535006,0.10393041773422584,1.0
56,-2.998958304464713,0.10319501647087459,1.0
57,0.015560207712634102,0.10860869936040449,0.0005483445668122219
58,-0.1043870886789673,0.09928090559352012,0.0008620239554545032
59,-0.02503612812772969,0.11448055812755903,0.0005859123547358827
60,-0.013204687988601393,0.1017375208613342,0.0005127273235564258
61,1.4190366078166214,0.10379681374124329,1.0
62,-0.07321282271382454,0.09621801138173507,0.0006422006106818563
63,0.03433072059027754,0.10243025776463248,0.0005414470219262565
64,-0.8109104764151777,0.11344831463426712,0.9999999858150996
65,0.030577280690193255,0.09351187165371791,0.0004929924428570269
66,0.019484371725590695,0.1059275898824802,0.0005383840644099595
67,-0.06017534081598822,0.09110920339864147,0.0005662546337389441
68,0.030318198012738738,0.09558488758448186,0.0005023282035211599
69,0.05131188454335684,0.0983414204674579,0.0005630922271042594
70,0.008041833652013818,0.10231548597199588,0.0005128968628514212
71,5.21865297603034,0.09677739776414734,1.0
