,mu,sigma,gamma
0,-0.04355064416932885,0.05831494280610475,6.697928459971935e-11
1,-0.021299834746955893,0.07032770082124697,6.373716159361633e-11
2,-0.050881493075506004,0.11082192863776134,1.0288802224900723e-10
3,-0.07096263792405219,0.08294598946244433,1.0126006575318229e-10
4,0.03684540205704441,0.06158277635676705,6.394479087345604e-11
5,0.004848704868402498,0.07769667058572198,6.711336949070611e-11
6,-0.15696987633913842,0.14347695980053612,2.1225367538456792e-10
7,0.0010057494297548378,0.12154863714979901,1.0152619360913179e-10
8,-0.14766834696420406,0.17281680675926614,1.9968425806498012e-10
9,-0.1548980183166614,0.14678203361135775,2.078904784776215e-10
10,-0.03727026227818979,0.04584879176795531,5.630659313962303e-11
11,0.016217529991459353,0.12886108439810476,1.079641047051728e-10
12,0.01568867390366595,0.11035508511484386,9.369545426015523e-11
13,0.000621392084634909,0.1015710825352063,8.594197758794459e-11
14,0.045265418553541964,0.07997728034526595,8.008310789523647e-11
15,-0.011207927419086862,0.1016947962863809,8.652472130283272e-11
16,-0.006151935385910667,0.04766142728650473,4.281093570967928e-11
17,-0.013751239448038802,0.09298759547886108,7.998244175259348e-11
18,0.15752290889774884,0.12126947657069508,2.327816871451639e-10
19,0.08212269579546082,0.11818693580942527,1.2445909380622664e-10
20,-0.18179323474368436,0.14459700261127334,2.595369788736005e-10
21,-0.021294282053545947,0.06311239977540367,5.822900436036666e-11
22,0.07648056176175139,0.14994213950276983,1.3937054236975529e-10
23,0.18393202140859605,0.1182490410966232,3.300414351316938e-10
24,-0.07364758295069214,0.10554587845672185,1.122968124100538e-10
25,-0.042029887776906985,0.09072398286825113,8.559862781862624e-11
26,-0.09312428976347635,0.10838192216913778,1.3019172989599012e-10
27,0.09316782543058101,0.11964897012846312,1.3372421102558665e-10
28,-0.01890278701210636,0.05118052339771424,4.84062162054329e-11
29,0.035431296246014536,0.053767151534359424,5.846796189131799e-11
30,0.007518806647581308,0.04052171198550938,3.709535215955157e-11
31,-0.06893510457537345,0.08406825964900556,9.956991885342954e-11
32,-0.0063795336677914555,0.06823084961735025,5.960226280768573e-11
33,-0.07238753817130074,0.09524302929716699,1.0670530782720439e-10
34,-0.034878397508508366,0.06522034435497447,6.515827461818183e-11
35,0.1122716729348279,0.11195257886596441,1.532466485973865e-10
36,0.17140006740471284,0.12474710870910376,2.6460661131109644e-10
37,0.004196829733356517,0.13690167687576735,1.134063601510609e-10
38,-0.1836883415547793,0.12319473675054879,3.102211542570175e-10
39,-0.005434838044792929,0.046333728417862895,4.163957420699372e-11
40,0.15311291188183612,0.14087563029072378,2.070738768152487e-10
41,0.1916677920590508,0.1409980668332532,2.904134692231623e-10
42,-0.036502631019599475,0.0674993880774232,6.748470227071074e-11
43,0.012156520738659304,0.11442249337807131,9.649416356376429e-11
44,0.009636185748115839,0.035654217722664576,3.3514373943180144e-11
45,-0.0158343261596581,0.10824356301409138,9.208132351563371e-11
46,-0.00579258278134598,0.08903736650047098,7.619185450086986e-11
47,-0.02524108358969913,0.05718698715503406,5.519297273743289e-11
48,-0.0024202366971922923,0.07113863664852599,6.174580760821621e-11
49,-0.1807071596574272,0.1612330971872751,2.43588463130276e-10
50,0.12111380465806075,0.11191666953990288,1.6646725525818335e-10
51,-0.07418921731077342,0.1314352065597092,1.268791397450403e-10
52,0.048446153591075417,0.07672029554660592,8.001508879555507e-11
53,0.025193285046794713,0.07500467988301435,6.834622527897997e-11
54,0.0005433878323782465,0.06625697242453749,5.7760404374251726e-11
55,-0.06999028571701524,0.07783578527778728,9.91466874027905e-11
56,0.18551913015418303,0.13593592883176936,2.8289892315169475e-10
57,-0.0322919103942342,0.04298797157126849,5.056304569255352e-11
58,-0.06469535069425322,0.12248235273299266,1.1660942982935294e-10
59,-0.049206957101738606,0.08840065834153905,8.74489386838158e-11
60,-0.07621643243123828,0.08183993841493638,1.0694996692745493e-10
61,-0.014030555750940093,0.09034554065745681,7.794995804339422e-11
62,-0.05265442874093014,0.10476027419383496,9.96115653655205e-11
63,-0.040212279195217644,0.1266253825140486,1.1052971934181917e-10
64,0.053650546632454395,0.10802439779652508,1.022068431574134e-10
65,-0.01619799303105627,0.04880722761594963,4.573695855038886e-11
66,0.08476016317317626,0.10249174746449044,1.2035211275215487e-10
67,-0.014419039032930046,0.06700724563005178,5.964327947443219e-11
68,0.030694191780017335,0.12154065836184219,1.0457576275318098e-10
69,0.0068724202343536855,0.03677045500366436,3.388205214683412e-11
70,-0.1085017260854247,0.08116541403586336,1.6871621349879233e-10
71,0.02231143569103946,0.05196077659310021,5.0224485274652326e-11
72,0.016583820532860376,0.04294558006108677,4.134211762643573e-11
73,0.0040632125547626595,0.07719837178809837,6.66778524833043e-11
74,0.0589834105479049,0.07866161520148918,8.867623037868461e-11
75,0.011452127424224636,0.10321202547036597,8.772948852352415e-11
76,0.03473808828679609,0.04840641251563735,5.514047876164696e-11
77,-0.04933393844131905,0.13119343753023816,1.1641446473111605e-10
78,0.10590786722349169,0.08905480818264103,1.5225089935238848e-10
79,-0.024922148046669097,0.0612885555489313,5.8055958365813224e-11
80,0.03685450028669228,0.09625423929273491,8.757053087980305e-11
81,-0.010233482641122381,0.06850492169683407,6.020544262891281e-11
82,0.10166891513576541,0.125218890046367,1.4314256387249809e-10
83,0.07068727934930294,0.14777492619729454,1.3546530725609978e-10
