,mu,sigma,gamma
0,9.910978859993037,0.09481693027929836,1.0
1,9.99573042934268,0.1108485560690904,1.0
2,9.973076900933748,0.10267770784343092,1.0
3,10.196281982745989,0.10398215494464358,1.0
4,9.891092938191758,0.10615716448461474,1.0
5,9.662137520050214,0.11180567734239596,1.0
6,9.852045460784026,0.09407891076055597,1.0
7,9.99144453517756,0.09645315796658965,1.0
8,9.731230634294983,0.09480968663100887,1.0
9,10.145726560448313,0.1148154359638728,1.0
10,9.83576013161739,0.10361448920181707,1.0
11,9.954099035834293,0.10041576106579078,1.0
12,10.161584263960506,0.09339609905264842,1.0
13,9.704834989983482,0.1145653464128576,1.0
14,10.043799447895854,0.10425279409059257,1.0
15,9.932337576126471,0.09556659012782874,1.0
16,9.925119280325053,0.10496040582946314,1.0
17,10.16943683097883,0.10298701453959694,1.0
18,10.036331292891616,0.08953341279865946,1.0
19,10.071566810831248,0.10005056155882126,1.0
20,-0.10006390043236135,0.09177388568401117,1.3975696785940863e-10
21,0.0201472534916614,0.09636724499289705,8.352140115024248e-11
22,0.040550919210202846,0.09458967437656067,8.770097416844666e-11
23,0.05330827888044153,0.1022297722040387,9.82093309083759e-11
24,0.004744166638402577,0.09853286660074163,8.364039679140259e-11
25,0.014024049025956652,0.09579805517282713,8.220935163546607e-11
26,0.01484304256948801,0.10044529776673831,8.592271497913654e-11
27,0.12942165425633426,0.11124720029695301,1.8138897106114414e-10
28,-0.01638933461272578,0.09324463198656807,8.051913320927116e-11
29,-0.14156760082818654,0.09881488350867647,2.3188714871036515e-10
30,0.023240095607595112,0.0913519280288318,8.025691059432559e-11
31,0.02174140766931053,0.09099607885946212,7.966263528246254e-11
32,0.04345670335596574,0.09696073457895403,9.047472919565865e-11
33,0.05510174360714438,0.09386379975089505,9.401372934960446e-11
34,-0.06723695409560901,0.10097718257023272,1.0548526882128124e-10
35,0.0071286351550913256,0.10845082817083224,9.151542337356071e-11
36,-0.07619482939669596,0.12022023072718717,1.2143415456123542e-10
37,0.05705073425236986,0.09528616048897531,9.603146961539803e-11
38,0.09030156869053595,0.11006451587190198,1.277529117113573e-10
39,0.024066793779923445,0.09364542008535529,8.21885464595336e-11
40,-0.045353579786113915,0.09889059679234664,9.252810522929405e-11
41,-0.04602812756281436,0.09951706139532578,9.321579417016708e-11
42,-0.004892099238755618,0.09930710773250315,8.425490439167765e-11
43,-0.13951613596739385,0.097371241879779,2.2864073451516397e-10
44,-0.169678305434403,0.10399466649270342,3.3145877186767907e-10
45,-0.15550592549712375,0.10681755568921777,2.57767395259748e-10
46,0.06102388636175931,0.10200275217024274,1.021162910738034e-10
47,0.06428038926944951,0.09834459197991637,1.0223620071513059e-10
48,0.04479981234467341,0.0960916759430558,9.043256207903058e-11
49,-0.09359644433465464,0.09436416269994698,1.2931531397642543e-10
50,0.10450413952757556,0.09346389849283102,1.4646501518718062e-10
51,-0.10920627958724709,0.10474791446029114,1.50028293525236e-10
52,0.09980086151731817,0.1085133860156026,1.372780732408929e-10
53,0.12652710185854993,0.1008951308759227,1.852439446492207e-10
54,-0.09487278247740884,0.09844211981201066,1.3101262956804293e-10
55,-0.1244289119681138,0.10400100586765113,1.7725879926185625e-10
56,0.09889958372380435,0.10241771036983088,1.3587511953374383e-10
57,-0.138229624318913,0.10898010571565472,2.025421904833461e-10
58,-0.06769689736684288,0.09748171436168677,1.0413256126216323e-10
59,0.06999429439778027,0.11225406375654876,1.1336438482334594e-10
60,0.10376145023300115,0.10118312129575015,1.4291977323845513e-10
61,0.012222518183595672,0.10042701595136776,8.562869758300789e-11
62,0.037774743127250356,0.09354519279565617,8.591681906445495e-11
63,0.17845375659828158,0.10371249685683433,3.8476152451791164e-10
64,-0.05113732595283155,0.11062502782250934,1.0287806765948275e-10
65,-0.014595778245190615,0.09045891932202695,7.811011988715423e-11
66,0.027258501833323543,0.10271615926977123,8.973128609862281e-11
67,0.09993711360444191,0.09077269417057027,1.398508931509624e-10
68,0.01669794476432588,0.09249714608964706,7.998683065802822e-11
69,0.13804401054223367,0.0989194212315559,2.1991188764382644e-10
70,0.10694136385530432,0.10185425355161598,1.4727988342562387e-10
71,0.04426376468991254,0.09427167071901812,8.891297197186327e-11
72,-0.10905131788453759,0.0993974447497705,1.5140524230331897e-10
73,0.026070023325356583,0.10349976894262486,9.007454365815377e-11
74,0.045057478306824626,0.10115624403319301,9.398131040053369e-11
75,0.031932981563925524,0.10285106479039856,9.094814458803341e-11
76,-0.0666807617133909,0.09705824729135336,1.0320436159490303e-10
77,-0.0030969254796323594,0.1017960362898461,8.615426583281824e-11
78,-0.0187577963937104,0.1026474202625538,8.814299463448494e-11
79,-0.036293419513589456,0.09555981434121302,8.687055223280046e-11
80,-0.11663469657790376,0.11104246930355198,1.5976210949172333e-10
81,-0.04283438210205283,0.0972931748822462,9.04595710059277e-11
82,-0.059793720348177946,0.08822291841532867,9.386446565354931e-11
83,0.0292272409558703,0.104018739517211,9.115996906133764e-11
84,0.05451937393322365,0.11562707440458192,1.0762710701905302e-10
85,0.014735040678399376,0.08686745403309759,7.531982388655145e-11
86,0.06728928320807084,0.09788650089669133,1.0387831749024246e-10
87,-0.03030166540410769,0.09862582434586971,8.738221275426832e-11
88,-0.008358461387518959,0.10328546117897684,8.755193342824841e-11
89,-0.06837619011935847,0.10009092706627004,1.0576620975350098e-10
90,-0.055400505473619695,0.0924678068058113,9.336721714634517e-11
91,0.00960887496563605,0.10386480536958173,8.808862820744149e-11
92,-0.14643570727602626,0.1038533266170184,2.351121489483035e-10
93,-0.05187727453977177,0.09881472458120073,9.54359620848476e-11
94,-0.011289626887549102,0.09085072056388072,7.803842882772816e-11
95,-0.02253507466978426,0.09900961744633388,8.597615391117084e-11
96,0.04885621145873106,0.09096532098279543,8.889352027398213e-11
97,0.06503679332721979,0.10675324006883895,1.0731268295266109e-10
98,0.007397418983783601,0.09691174945706171,8.249576063283295e-11
99,0.12206768098542245,0.1004374096186864,1.7555145519312847e-10
100,-0.14605720701183833,0.09934925757038046,2.462365334358198e-10
101,-0.01442135777964126,0.09682651666012711,8.305829632129503e-11
102,-0.0032978084562882344,0.1015834020587956,8.599203287243648e-11
103,-0.16228050029767124,0.10171232460272189,3.0598270685403866e-10
104,-0.0794637386517685,0.10250594957809676,1.1542694175791473e-10
105,0.016385618285547934,0.08925541396797042,7.742065488215273e-11
106,-0.014710691024494208,0.1103300142899704,9.356846431087551e-11
107,0.23305406026363892,0.0997776893636271,1.2999465045929143e-09
108,0.06919901846931818,0.08586242115986471,1.0044139813181446e-10
109,-0.051555617819926736,0.09760585381143722,9.448927996367912e-11
110,-0.060129980853876365,0.10096390512730063,1.0102858347167908e-10
111,-0.07392347510222806,0.09104678917803904,1.0663713391937208e-10
112,-0.06219820275416267,0.1019220618741659,1.0285301933162815e-10
113,0.11805445312635972,0.09642634520838905,1.7091890742848435e-10
114,-0.018421086199201568,0.08722670958158109,7.616581247352118e-11
115,-0.03892462205167004,0.10723406869139689,9.611816419274332e-11
116,0.0009592353805217615,0.09823323131196326,8.331801779105394e-11
117,-0.04187867730605001,0.08895034696152132,8.434561799629311e-11
118,-0.01880101184616515,0.09002701605589826,7.840553351325436e-11
119,0.011201672693295311,0.09291086515690074,7.964886055591983e-11
120,-0.043339615189371974,0.10391304997574666,9.521015526998089e-11
121,-0.11764653680864189,0.09665973854400502,1.702682865085326e-10
122,-0.018607899230745926,0.09880004229868172,8.51496642326904e-11
123,-0.0033708328947255404,0.11053045502530033,9.299652508383497e-11
124,0.08602066152691737,0.09515704585698807,1.1994754328212982e-10
125,0.06184929516228597,0.09333504108127402,9.791699767533661e-11
126,-0.17830745458157535,0.0957842395421647,4.6146758314904954e-10
127,-0.08009245244925407,0.0889968781710109,1.1239285250473615e-10
128,0.02873960822893521,0.08933101717300307,8.00611586848333e-11
129,0.006954373784053121,0.1027110403783004,8.702045524116348e-11
130,-0.03102106357122464,0.09261461267701956,8.313001628665534e-11
131,0.03016399733892205,0.09893370843016437,8.75484374609631e-11
132,0.06820025253748659,0.10289705753669022,1.0714444860764768e-10
133,-0.04862840702608215,0.11526754278597282,1.0506142450777923e-10
134,-0.06924561437865828,0.09763627686298773,1.0526397227583833e-10
135,-0.11184743126528379,0.09904016641639593,1.566218797964888e-10
136,-0.17394641574739397,0.10773259521970945,3.3315347560631967e-10
137,-0.06704602390759672,0.09433533688959025,1.0205568108331398e-10
138,-0.12756213676412792,0.09906778885557771,1.9009221868673257e-10
139,0.08471541446189582,0.10111226153316254,1.1993000404355767e-10
140,0.028095450512557813,0.09626578901023979,8.506936390964964e-11
141,0.047326536870702055,0.10059454457729189,9.452646277818166e-11
142,-0.07517762187773626,0.10849622000483483,1.1482897115984138e-10
143,-0.012978272463546395,0.08665006314763102,7.49204052463642e-11
144,-0.28185436582606377,0.10675447254206855,2.93446882524166e-09
145,0.007047020709939857,0.09509330140635684,8.104365623921831e-11
146,-0.1024915227338503,0.1046467910875443,1.4059087773521088e-10
147,0.11840599200310241,0.11181928158438179,1.62317760053867e-10
148,-0.1452813609997106,0.09169257080648584,2.729636141509966e-10
149,-0.01991699766682889,0.09880605323109351,8.53646804863385e-11
150,0.047134583340364807,0.09148066974712622,8.838443452427547e-11
151,0.15854665123128667,0.09953227854028615,2.986247454696973e-10
152,-0.0965820939308424,0.09616591277069385,1.3322276973419726e-10
153,0.07412708518719013,0.0978399455809714,1.0928402451179455e-10
154,0.0006926692882917631,0.09906935466042412,8.397474534975951e-11
155,0.040479414102391816,0.0970589636308296,8.940766276346929e-11
156,0.113591525950833,0.09615918476757106,1.617694642262922e-10
157,-0.09816008545801118,0.1080168214587393,1.3546928089723665e-10
158,0.044289809486996644,0.09566518603101673,8.993007935231007e-11
159,-0.01237285210282471,0.0941863229901642,8.076545856243352e-11
160,-0.04928132706231779,0.0926144927228947,9.018937057754036e-11
161,-0.03436204836401243,0.09479164770810734,8.572003535369397e-11
162,-0.0632566830363951,0.09184091294412774,9.814880145466078e-11
163,0.14886415320391908,0.10924488572498059,2.3051234201579727e-10
164,-0.03200463619769338,0.09516055456300389,8.52896373715842e-11
165,-0.27345470464666355,0.09261170565792289,6.09676675154338e-09
166,-0.12851983648500445,0.09991949613525472,1.9129376893891924e-10
167,-0.022557865335092537,0.09661655308531031,8.414998148773484e-11
168,0.027409766793784537,0.09998175449228773,8.767675748186392e-11
169,0.022584766819893583,0.09398697291993259,8.214500003792064e-11
170,-0.036997127649984994,0.09094152260984939,8.3821692031275e-11
171,0.1447097659766845,0.10159464143813231,2.349852832027786e-10
172,-0.15640439448487325,0.11389037797833211,2.428245070052791e-10
173,0.06321131519522749,0.10330171669624647,1.042166264726014e-10
174,-0.022605822915787454,0.10764804233776437,9.258483783789631e-11
175,-0.03751968335419375,0.11302417283975526,9.991932142704966e-11
176,0.026006594229997584,0.10081826369153765,8.803892407439074e-11
177,-0.0012020568205034735,0.09352278344861852,7.960232919980037e-11
178,0.02956798536697413,0.10483448319840201,9.183829906058773e-11
179,-0.12834449778028806,0.1045106895911524,1.8532093757785838e-10
180,-0.02365683969616344,0.08613287703212856,7.63793390879851e-11
181,0.006951654363219583,0.09446556887800794,8.054339425330724e-11
182,-0.05297818647775914,0.09176266064157365,9.160328314018668e-11
183,-0.0072365296709459145,0.09762321035675176,8.304518880199888e-11
184,0.012611948542588836,0.10739403946727416,9.108568762991871e-11
185,0.09303142417321533,0.10717665881229034,1.2977722473314087e-10
186,0.07532547098087033,0.09257380025197652,1.0822279629720465e-10
187,0.10139772024322526,0.095766994728915,1.4044562046607424e-10
188,-0.047622881219200865,0.0968098455523406,9.207381610596414e-11
189,0.09149233009330923,0.09428958385179512,1.2644010879399262e-10
190,-0.17546976793549185,0.11404915084773638,3.108818846797997e-10
191,-0.09227382739651821,0.09450816554018232,1.2751346259898586e-10
192,0.07031699472499058,0.09696570563423305,1.0585271393240813e-10
193,0.04831985179448955,0.09146320381469127,8.89147360723885e-11
194,0.11118674476807618,0.09575303068661878,1.5742420073485232e-10
195,-0.010012166047325886,0.09745518074471178,8.310614537511414e-11
196,-0.12369458901616884,0.107537221391064,1.7356364701788968e-10
197,-0.011611873116236883,0.10475090355660924,8.894072272606105e-11
198,0.001555674473074384,0.0901401352317352,7.692781684066006e-11
199,0.04163951753713575,0.11827465397778557,1.0489153520532886e-10
